Created On,BookingId,Product,Medium,Type,Debit,Credit,Gross Earnings,Bill Number,Available Balance,Utilization,Status,Sub-Type,Deposit Amount,Agent UserId,Payment Reference,Reason,Comments,Payment Fee,Markup,TDS,Ref. Id,Amendment Id,Logged In UserId Id,Booking User Id,Billing Date Time,Entity Code,Transaction Currency,LoggedIn username,Booking username
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-04-2024 13:06,TJ901188852440,RAIL,Deposit,Refund,,4620,,,4630.05,,Success,Topup,4620,,4212287684,,,0,0,0,TJ901188852440,TJA3688946640,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
01-04-2024 13:16,308288948181,WALLET_TOPUP,Deposit,Topup,,550,,,5180.05,,Success,,550,,8508251083,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200163174068,,0,0,0,308288948181,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
01-04-2024 13:17,TJ903288948420,RAIL,Deposit,Paid For Order,5176.3,,,,3.75,,Success,,5176.3,,9238994516,,,0,0,0,TJ903288948420,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
02-04-2024 12:55,308189022717,WALLET_TOPUP,Deposit,Topup,,2300,,,2303.75,,Success,,2300,,1826015492,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200163425664,,0,0,0,308189022717,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
02-04-2024 13:05,TJ902889024208,RAIL,Deposit,Paid For Order,2177.7,,,,126.05,,Success,,2177.7,,6270672469,,,0,0,0,TJ902889024208,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
03-04-2024 10:02,305289087925,WALLET_TOPUP,Deposit,Topup,,420,,,546.05,,Success,,420,,6619721970,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200163609348,,0,0,0,305289087925,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
03-04-2024 10:06,302889088119,WALLET_TOPUP,Deposit,Topup,,24,,,570.05,,Success,,24,,0273025752,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400163611371,,0,0,0,302889088119,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
03-04-2024 10:08,TJ900989088285,RAIL,Deposit,Paid For Order,569.05,,,,1,,Success,,569.05,,1607611210,,,0,0,0,TJ900989088285,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
03-04-2024 10:47,TJ900989088285,RAIL,Deposit,Reverse,,569.05,,,570.05,,Success,Topup,569.05,,7683782510,,,0,0,0,TJ900989088285,,,81068428,,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED
03-04-2024 11:01,TJ908989092632,RAIL,Deposit,Paid For Order,569.05,,,,1,,Success,,569.05,,6369882002,,,0,0,0,TJ908989092632,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
03-04-2024 17:56,305389135175,WALLET_TOPUP,Deposit,Topup,,50000,,,50001,,Success,,50000,,2484484992,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200163796053,,0,0,0,305389135175,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
03-04-2024 18:05,TJ908189136048,RAIL,Deposit,Paid For Order,12228.1,,,,37772.9,,Success,,12228.1,,3626339093,,,0,0,0,TJ908189136048,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
03-04-2024 18:10,TJ901789136483,RAIL,Deposit,Paid For Order,12228.1,,,,25544.8,,Success,,12228.1,,4805643413,,,0,0,0,TJ901789136483,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
03-04-2024 18:18,TJ909389137281,RAIL,Deposit,Paid For Order,12228.1,,,,13316.7,,Success,,12228.1,,0078178079,,,0,0,0,TJ909389137281,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
03-04-2024 18:22,TJ901689137722,RAIL,Deposit,Paid For Order,12228.1,,,,1088.6,,Success,,12228.1,,2458633653,,,0,0,0,TJ901689137722,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
03-04-2024 18:49,305789140089,WALLET_TOPUP,Deposit,Topup,,50000,,,51088.6,,Success,,50000,,8650339450,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400163806882,,0,0,0,305789140089,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
03-04-2024 18:50,TJ900889140287,RAIL,Deposit,Paid For Order,2075.85,,,,49012.75,,Success,,2075.85,,2126839231,,,0,0,0,TJ900889140287,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
03-04-2024 19:03,TJ909489141232,RAIL,Deposit,Paid For Order,12888.1,,,,36124.65,,Success,,12888.1,,7453862564,,,0,0,0,TJ909489141232,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
03-04-2024 19:08,TJ908189141551,RAIL,Deposit,Paid For Order,12888.1,,,,23236.55,,Success,,12888.1,,3796727916,,,0,0,0,TJ908189141551,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
03-04-2024 19:18,TJ903489142273,RAIL,Deposit,Paid For Order,12888.1,,,,10348.45,,Success,,12888.1,,1082785208,,,0,0,0,TJ903489142273,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
03-04-2024 19:33,302989143304,WALLET_TOPUP,Deposit,Topup,,4750,,,15098.45,,Success,,4750,,8525905913,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200163813807,,0,0,0,302989143304,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
03-04-2024 19:34,TJ901889143458,RAIL,Deposit,Paid For Order,12888.1,,,,2210.35,,Success,,12888.1,,2828421409,,,0,0,0,TJ901889143458,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
03-04-2024 19:37,TJ907489143709,RAIL,Deposit,Paid For Order,2185.85,,,,24.5,,Success,,2185.85,,3548840078,,,0,0,0,TJ907489143709,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
05-04-2024 10:16,301389249960,WALLET_TOPUP,Deposit,Topup,,200,,,224.5,,Success,,200,,2654995533,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200164159906,,0,0,0,301389249960,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
05-04-2024 10:19,TJ907689250362,RAIL,Deposit,Paid For Order,207.7,,,,16.8,,Success,,207.7,,0106930100,,,0,0,0,TJ907689250362,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
06-04-2024 15:29,306989355281,WALLET_TOPUP,Deposit,Topup,,2940,,,2956.8,,Success,,2940,,4706827941,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400164599452,,0,0,0,306989355281,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
06-04-2024 15:32,TJ900889355566,RAIL,Deposit,Paid For Order,2896.3,,,,60.5,,Success,,2896.3,,8486126237,,,0,0,0,TJ900889355566,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
06-04-2024 18:34,TJ118389369146,AIR,Deposit,Paid For Order,75138.18,,,,0,,Failure,,75138.18,,7668181309,Insufficient Balance. ,,0,4000,0,TJ118389369146,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
08-04-2024 13:00,TJ906288313293,RAIL,Deposit,Refund,,3800,,,3860.5,,Success,Topup,3800,,4056894292,,,0,0,0,TJ906288313293,TJA9289463535,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-04-2024 10:02,TJ900789534428,RAIL,Deposit,Paid For Order,964.95,,,,2895.55,,Success,,964.95,,1952728498,,,0,0,0,TJ900789534428,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-04-2024 16:13,TJ904289567398,RAIL,Deposit,Paid For Order,1017.7,,,,1877.85,,Success,,1017.7,,3895376474,,,0,0,0,TJ904289567398,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-04-2024 16:47,TJ904289567398,RAIL,Deposit,Reverse,,1017.7,,,2895.55,,Success,Topup,1017.7,,8209994155,,,0,0,0,TJ904289567398,,,81068428,,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-04-2024 17:00,TJ903589571892,RAIL,Deposit,Paid For Order,1017.7,,,,1877.85,,Success,,1017.7,,4637017775,,,0,0,0,TJ903589571892,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
10-04-2024 14:20,301289646307,WALLET_TOPUP,Deposit,Topup,,314,,,2191.85,,Success,,314,,3402955075,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400165647572,,0,0,0,301289646307,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
10-04-2024 14:24,TJ901089646642,RAIL,Deposit,Paid For Order,2146.3,,,,45.55,,Success,,2146.3,,9948504717,,,0,0,0,TJ901089646642,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
12-04-2024 10:42,308289781667,WALLET_TOPUP,Deposit,Topup,,3300,,,3345.55,,Success,,3300,,9387552379,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400166047076,,0,0,0,308289781667,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
12-04-2024 10:52,TJ901189782557,RAIL,Deposit,Paid For Order,3075.4,,,,270.15,,Success,,3075.4,,1878962692,,,0,0,0,TJ901189782557,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
13-04-2024 16:13,TJ205889895056,HOTEL,Netbanking,Paid For Order,14556.58,,,,0,,Failure,,14556.58,,6546032499,Payment Failed. Paid using: hdfc_ccavenue; Payment Fee: 0.00; Failure reason: ,,0,0,0,TJ205889895056,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
13-04-2024 18:26,TJ208089906816,HOTEL,Netbanking,Paid For Order,31100.8,,,,0,,Success,,31100.82,,2044083726,Paid using: hdfc_ccavenue; Payment Fee: 0.00; Merchant Txn Id: 113249766186,,0,0,0,TJ208089906816,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
13-04-2024 19:22,TJ202089910749,HOTEL,Netbanking,Paid For Order,14556.58,,,,0,,Success,,14556.56,,0453436276,Paid using: hdfc_ccavenue; Payment Fee: 0.00; Merchant Txn Id: 113249843217,,0,0,0,TJ202089910749,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
17-04-2024 12:53,TJ105690206002,AIR,Netbanking,Paid For Order,27802,,,,0,,Success,,27802,,3847229166,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200167369501,,0,0,0,TJ105690206002,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
17-04-2024 12:53,TJ105690206002,AIR,Deposit,Commission,,27.8,29.28,,297.95,,Success,Topup,27.8,,7301806336,,,0,0,1.48,TJ105690206002,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
20-04-2024 10:58,307390479381,WALLET_TOPUP,Deposit,Topup,,525,,,822.95,,Success,,525,,1639846210,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200168032180,,0,0,0,307390479381,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
20-04-2024 11:05,TJ903190479927,RAIL,Deposit,Paid For Order,464.05,,,,358.9,,Success,,464.05,,6948454113,,,0,0,0,TJ903190479927,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
20-04-2024 11:20,TJ905490481728,RAIL,Deposit,Paid For Order,464.05,,,,0,,Failure,,464.05,,4402971792,Insufficient Balance. ,,0,0,0,TJ905490481728,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
20-04-2024 11:37,TJ903190479927,RAIL,Deposit,Reverse,,464.05,,,822.95,,Success,Topup,464.05,,5894840251,,,0,0,0,TJ903190479927,,,81068428,,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED
20-04-2024 12:38,TJ907190490768,RAIL,Deposit,Paid For Order,464.05,,,,358.9,,Success,,464.05,,9464349876,,,0,0,0,TJ907190490768,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
20-04-2024 12:43,306890491343,WALLET_TOPUP,Deposit,Topup,,575,,,933.9,,Success,,575,,0751598560,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200168086290,,0,0,0,306890491343,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
20-04-2024 12:46,TJ900590491629,RAIL,Deposit,Paid For Order,554.05,,,,379.85,,Success,,554.05,,5949914699,,,0,0,0,TJ900590491629,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
22-04-2024 12:09,308290640677,WALLET_TOPUP,Deposit,Topup,,850,,,1229.85,,Success,,850,,1308733492,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400168540726,,0,0,0,308290640677,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
22-04-2024 12:11,TJ904290641054,RAIL,Deposit,Paid For Order,860.85,,,,369,,Success,,860.85,,2058731270,,,0,0,0,TJ904290641054,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
22-04-2024 12:47,TJ904290641054,RAIL,Deposit,Reverse,,860.85,,,1229.85,,Success,Topup,860.85,,4604916642,,,0,0,0,TJ904290641054,,,81068428,,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED
22-04-2024 13:34,TJ903590650996,RAIL,Deposit,Paid For Order,860.85,,,,369,,Success,,860.85,,8156324107,,,0,0,0,TJ903590650996,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
22-04-2024 13:36,TJ905590651158,RAIL,Deposit,Paid For Order,127.7,,,,241.3,,Success,,127.7,,2753131865,,,0,0,0,TJ905590651158,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
23-04-2024 11:08,307990725090,WALLET_TOPUP,Deposit,Topup,,4700,,,4941.3,,Success,,4700,,3458420426,Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113261608972,,0,0,0,307990725090,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
23-04-2024 11:12,TJ904990726423,RAIL,Deposit,Paid For Order,3927.7,,,,1013.6,,Success,,3927.7,,8686653448,,,0,0,0,TJ904990726423,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
23-04-2024 11:47,TJ904990726423,RAIL,Deposit,Reverse,,3927.7,,,4941.3,,Success,Topup,3927.7,,2019022412,,,0,0,0,TJ904990726423,,,81068428,,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED
23-04-2024 12:53,TJ907688298808,RAIL,Deposit,Refund,,1985,,,6926.3,,Success,Topup,1985,,2890042781,,,0,0,0,TJ907688298808,TJA6188519491,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
23-04-2024 12:54,TJ906288305837,RAIL,Deposit,Refund,,1860,,,8786.3,,Success,Topup,1860,,7229274924,,,0,0,0,TJ906288305837,TJA5588519504,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
23-04-2024 14:44,TJ907185855739,RAIL,Deposit,Refund,,1200,,,9986.3,,Success,Topup,1200,,4864199423,,,0,0,0,TJ907185855739,TJA8488685556,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
23-04-2024 14:45,TJ909185851256,RAIL,Deposit,Refund,,1200,,,11186.3,,Success,Topup,1200,,9430973802,,,0,0,0,TJ909185851256,TJA7388685602,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
23-04-2024 14:46,TJ901485850882,RAIL,Deposit,Refund,,1200,,,12386.3,,Success,Topup,1200,,8494624248,,,0,0,0,TJ901485850882,TJA8388685555,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
23-04-2024 14:48,TJ901385856428,RAIL,Deposit,Refund,,800,,,13186.3,,Success,Topup,800,,0963029945,,,0,0,0,TJ901385856428,TJA7188685583,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
23-04-2024 14:51,TJ905685850261,RAIL,Deposit,Refund,,1200,,,14386.3,,Success,Topup,1200,,4947600430,,,0,0,0,TJ905685850261,TJA6788685572,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
23-04-2024 14:52,TJ903085855293,RAIL,Deposit,Refund,,1200,,,15586.3,,Success,Topup,1200,,0047989778,,,0,0,0,TJ903085855293,TJA3488685610,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
23-04-2024 14:53,TJ905185856100,RAIL,Deposit,Refund,,1200,,,16786.3,,Success,Topup,1200,,3925529621,,,0,0,0,TJ905185856100,TJA6688685554,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
23-04-2024 16:00,TJ905190759762,RAIL,Deposit,Paid For Order,3927.7,,,,12858.6,,Success,,3927.7,,3350035292,,,0,0,0,TJ905190759762,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
23-04-2024 16:02,TJ900790759987,RAIL,Deposit,Paid For Order,677.7,,,,12180.9,,Success,,677.7,,0970122511,,,0,0,0,TJ900790759987,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
23-04-2024 18:02,TJ902388128635,RAIL,Deposit,Refund,,45,,,12225.9,,Success,Topup,45,,2338968087,,,0,0,0,TJ902388128635,TJA0990772536,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
26-04-2024 10:32,TJ903589571892,RAIL,Deposit,Refund,,270,,,12495.9,,Success,Topup,270,,8226506504,,,0,0,0,TJ903589571892,TJA9891002636,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
26-04-2024 10:36,TJ103391002814,AIR,Deposit,Paid For Order,7050,,,,5445.9,,Success,,7050,,4932410953,,,0,0,0,TJ103391002814,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
26-04-2024 10:36,TJ103391002814,AIR,Deposit,Commission,,9.94,10.459999999999999,,5455.84,,Success,Topup,9.94,,3035125624,,,0,0,0.52,TJ103391002814,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-04-2024 12:47,TJ907188128212,RAIL,Deposit,Refund,,50,,,5505.84,,Success,Topup,50,,5998283706,,,0,0,0,TJ907188128212,TJA5591015932,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-05-2024 18:41,TJ903491561402,RAIL,Deposit,Paid For Order,1566.3,,,,3939.54,,Success,,1566.3,,0794911911,,,0,0,0,TJ903491561402,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
02-05-2024 18:48,TJ905291562587,RAIL,Deposit,Paid For Order,1566.3,,,,2373.24,,Success,,1566.3,,5876467557,,,0,0,0,TJ905291562587,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
16-05-2024 10:58,306192717202,WALLET_TOPUP,Netbanking,Topup,30200,,,,0,,Failure,,30200,,9419388680,Payment Failed. Paid using: Payphi; Payment Fee: 0.00; Failure reason: Request processed successfully,,0,0,0,306192717202,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
16-05-2024 11:07,302392718144,WALLET_TOPUP,Deposit,Topup,,30200,,,32573.24,,Success,,30200,,5238350331,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200174878089,,0,0,0,302392718144,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
16-05-2024 11:22,TJ103392718635,AIR,Deposit,Paid For Order,31208,,,,1365.24,,Success,,31208,,2115577131,,,0,0,0,TJ103392718635,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
16-05-2024 11:22,TJ103392718635,AIR,Deposit,Commission,,33.46,35.22,,1398.7,,Success,Topup,33.46,,0377889797,,,0,0,1.76,TJ103392718635,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-05-2024 11:20,301092895409,WALLET_TOPUP,Deposit,Topup,,15900,,,17298.7,,Success,,15900,,1327087031,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200175469133,,0,0,0,301092895409,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
18-05-2024 11:25,TJ906092895890,RAIL,Deposit,Paid For Order,16720.4,,,,578.3,,Success,,16720.4,,4955230022,,,0,0,0,TJ906092895890,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
18-05-2024 17:16,305992929326,WALLET_TOPUP,Deposit,Topup,,650,,,1228.3,,Success,,650,,5030676775,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400175617184,,0,0,0,305992929326,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
18-05-2024 17:19,TJ908092929638,RAIL,Deposit,Paid For Order,577.7,,,,650.6,,Success,,577.7,,2044248927,,,0,0,0,TJ908092929638,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
18-05-2024 17:42,303792931590,WALLET_TOPUP,Deposit,Topup,,900,,,1550.6,,Success,,900,,9985734849,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400175626252,,0,0,0,303792931590,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
18-05-2024 17:45,TJ905992931938,RAIL,Deposit,Paid For Order,927.7,,,,622.9,,Success,,927.7,,8786092073,,,0,0,0,TJ905992931938,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
18-05-2024 17:46,TJ905992931938,RAIL,Deposit,Reverse,,927.7,,,1550.6,,Success,Topup,927.7,,5748188510,,,0,0,0,TJ905992931938,,,81068428,,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED
18-05-2024 17:51,TJ904892932420,RAIL,Deposit,Paid For Order,927.7,,,,622.9,,Success,,927.7,,7969263890,,,0,0,0,TJ904892932420,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
20-05-2024 22:02,TJ908193094305,RAIL,Deposit,Paid For Order,202.7,,,,420.2,,Success,,202.7,,7456167658,,,0,0,0,TJ908193094305,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
20-05-2024 22:27,304493095355,WALLET_TOPUP,Deposit,Topup,,20000,,,20420.2,,Success,,20000,,1363258054,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200176238313,Updated By Automated Job,0,0,0,304493095355,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
